"date","federal_state","company","arrivals","nights"
"1985-06","W96-6",1,29228,92080
"1985-06","W96-6",73,5398,36605
"1985-06","W96-7",73,2114,15947
"1985-06","W96-7",75,137,1419
"1985-06","W96-8",72,122,2024
"1985-07","W96-1",71,231,6151
"1985-07","W96-1",61,3197,22082
"1985-07","W96-2",81,4105,8372
"1985-07","W96-3",60,12638,100419
"1985-07","W96-3",75,266,7998
"1985-07","W96-4",1,30884,105053
"1985-07","W96-4",3,62687,388317
"1985-07","W96-6",83,9990,15014
"1985-07","W96-6",72,2291,22655
"1985-07","W96-8",61,4042,32947
"1985-07","W96-9",1,126604,326208
"1985-08","W96-2",2,110625,843389
"1985-08","W96-2",3,116043,944676
"1985-08","W96-3",70,24081,80022
"1985-08","W96-4",2,36395,161506
"1985-08","W96-6",70,17628,65556
"1985-08","W96-7",70,65257,343152
"1985-08","W96-7",998,737,4103
"1985-08","W96-8",1,30009,117929
"1985-08","W96-8",83,345,916
"1985-09","W96-1",1,7878,36057
"1985-09","W96-3",71,1462,32935
"1985-09","W96-3",60,8726,68707
"1985-09","W96-3",72,4214,54418
"1985-09","W96-3",999,1,29
"1985-09","W96-4",999,886,14666
"1985-09","W96-5",75,260,2838
"1985-10","W96-2",84,1436,11077
"1985-10","W96-5",75,211,3318
"1985-10","W96-6",60,6787,40345
"1985-10","W96-6",999,28,444
"1985-10","W96-8",1,16957,46140
"1985-10","W96-8",83,227,585
"1985-11","W96-1",84,474,1804
"1985-11","W96-1",60,315,2161
"1985-11","W96-2",60,2802,6823
"1985-11","W96-3",2,12874,37658
"1985-11","W96-4",73,665,2455
"1985-11","W96-6",85,578,2706
"1985-11","W96-7",81,2025,4320
"1985-11","W96-7",60,9386,37383
"1985-12","W96-3",81,547,2713
"1985-12","W96-3",71,312,16982
"1985-12","W96-3",84,1129,4810
"1985-12","W96-4",83,942,1708
"1985-12","W96-4",61,1509,8497
"1985-12","W96-5",1,48146,199194
"1985-12","W96-5",999,2706,17671
"1985-12","W96-6",999,615,3128
"1985-12","W96-7",1,64940,352440
"1985-12","W96-7",75,123,1533
"1985-12","W96-8",84,2105,14870
"1986-01","W96-2",3,10003,63641
"1986-01","W96-2",60,2538,24142
"1986-01","W96-5",75,112,1183
"1986-01","W96-5",72,1207,11407
"1986-01","W96-6",998,177,953
"1986-01","W96-7",72,741,6495
"1986-02","W96-1",73,130,176
"1986-02","W96-2",1,26119,172174
"1986-02","W96-2",61,1779,11937
"1986-02","W96-3",71,1466,34177
"1986-02","W96-5",61,24747,147270
"1986-02","W96-6",85,4862,37166
"1986-02","W96-7",2,170630,1174465
"1986-02","W96-7",3,258411,1818116
"1986-02","W96-8",1,31972,189209
"1986-02","W96-9",1,46972,112706
"1986-03","W96-1",1,2687,14780
"1986-03","W96-3",81,1432,5906
"1986-03","W96-4",71,1633,40513
"1986-03","W96-4",84,3579,12546
"1986-03","W96-7",73,4811,31008
"1986-03","W96-7",60,130360,925583
"1986-03","W96-8",84,4823,35396
"1986-04","W96-1",998,4,7
"1986-04","W96-2",72,1039,16644
"1986-04","W96-2",999,51,532
"1986-04","W96-3",999,473,1878
"1986-04","W96-4",3,19897,81275
"1986-04","W96-4",84,4573,14137
"1986-04","W96-5",75,136,1785
"1986-04","W96-6",2,21849,77973
"1986-04","W96-6",84,2649,14300
"1986-04","W96-7",81,2387,3868
"1986-04","W96-7",60,26111,209508
"1986-04","W96-7",61,6224,53509
"1986-04","W96-7",999,42,480
"1986-04","W96-8",3,13594,83425
"1986-04","W96-9",60,97,413
"1986-05","W96-1",999,18,22
"1986-05","W96-4",70,7896,22834
"1986-05","W96-5",1,60172,192899
"1986-05","W96-6",3,30247,116610
"1986-06","W96-3",70,8226,29843
"1986-06","W96-4",71,1895,40865
"1986-06","W96-4",60,9238,74249
"1986-06","W96-5",2,85230,362728
"1986-06","W96-7",60,46006,331023
"1986-06","W96-7",998,1420,5502
"1986-06","W96-8",81,1709,3009
"1986-07","W96-1",71,241,6510
"1986-07","W96-1",72,872,14345
"1986-07","W96-2",70,132955,1173365
"1986-07","W96-3",1,25934,117123
"1986-07","W96-3",85,431,4465
"1986-07","W96-4",84,11331,64291
"1986-07","W96-4",75,414,9166
"1986-07","W96-4",85,5504,63541
"1986-07","W96-6",2,43766,219978
"1986-07","W96-7",3,220487,1445711
"1986-07","W96-7",60,130997,1074152
"1986-07","W96-9",3,31402,87627
"1986-08","W96-1",999,2,2
"1986-08","W96-3",3,44189,203509
"1986-08","W96-4",1,30490,110265
"1986-08","W96-5",60,69857,558865
"1986-08","W96-5",75,431,6000
"1986-08","W96-9",1,116086,302111
"1986-08","W96-9",2,74729,190347
"1986-08","W96-9",60,159,652
"1986-09","W96-1",61,2059,9728
"1986-09","W96-2",83,1361,2256
"1986-09","W96-4",1,34646,97997
"1986-09","W96-4",60,10884,89765
"1986-09","W96-5",75,171,3248
"1986-09","W96-6",2,49516,212760
"1986-09","W96-7",81,5183,8637
"1986-09","W96-8",84,3450,21006
"1986-09","W96-8",60,15808,121724
"1986-09","W96-9",2,69099,182801
"1986-10","W96-2",2,22725,84812
"1986-10","W96-2",84,1816,14670
"1986-10","W96-3",75,146,6296
"1986-10","W96-4",71,2024,43599
"1986-10","W96-6",2,33559,102304
"1986-10","W96-6",85,621,6763
"1986-11","W96-2",61,97,684
"1986-11","W96-3",84,1571,5256
"1986-11","W96-5",81,2383,8312
"1986-11","W96-8",70,167,551
"1986-11","W96-9",60,40,191
"1986-12","W96-4",3,18341,87335
"1986-12","W96-5",84,1578,10373
"1986-12","W96-5",72,857,7752
"1986-12","W96-6",998,262,1496
"1987-01","W96-1",73,32,78
"1987-01","W96-1",999,299,1198
"1987-01","W96-5",60,48226,297756
"1987-01","W96-7",70,7852,64380
"1987-01","W96-7",999,2088,13113
"1987-01","W96-9",60,36,179
"1987-02","W96-1",998,46,50
"1987-02","W96-4",1,16225,47430
"1987-02","W96-6",83,2488,10053
"1987-02","W96-7",84,4942,30635
"1987-02","W96-7",85,56578,442480
"1987-02","W96-7",999,4141,23376
"1987-03","W96-2",85,4291,46720
"1987-03","W96-5",1,59546,329001
"1987-03","W96-6",71,1144,17535
"1987-03","W96-6",61,4366,31071
"1987-03","W96-6",72,1569,14608
"1987-03","W96-7",3,194671,1561051
"1987-03","W96-8",72,104,1099
"1987-04","W96-1",2,3455,10993
"1987-04","W96-2",73,230,3007
"1987-04","W96-4",75,323,8513
"1987-04","W96-5",1,52752,162382
"1987-04","W96-6",999,1190,10098
"1987-04","W96-8",3,26655,156288
"1987-04","W96-8",999,733,6170
"1987-05","W96-2",72,2109,24336
"1987-05","W96-2",999,502,2766
"1987-05","W96-3",81,2944,9923
"1987-05","W96-5",83,807,1992
"1987-05","W96-6",71,893,17341
"1987-05","W96-8",72,81,1310
"1987-06","W96-2",2,76919,463589
"1987-06","W96-3",998,310,1666
"1987-06","W96-4",73,3367,15178
"1987-06","W96-4",85,2118,19706
"1987-06","W96-5",3,61741,242456
"1987-06","W96-5",83,984,2852
"1987-06","W96-7",2,145701,631543
"1987-06","W96-9",2,51338,134088
"1987-06","W96-9",70,10462,28488
"1987-07","W96-2",81,4066,10650
"1987-07","W96-3",83,1018,1549
"1987-07","W96-6",84,5082,33712
"1987-07","W96-7",72,940,12185
"1987-08","W96-2",999,4770,46500
"1987-08","W96-3",61,3981,39661
"1987-08","W96-4",73,4824,53637
"1987-08","W96-4",61,11609,107432
"1987-08","W96-5",61,20966,186373
"1987-08","W96-6",999,3979,25199
"1987-08","W96-7",81,8726,17228
"1987-08","W96-9",60,178,632
"1987-09","W96-1",85,661,7513
"1987-09","W96-2",60,18400,179053
"1987-09","W96-3",1,42397,154259
"1987-09","W96-3",3,40003,155869
"1987-09","W96-3",61,2269,18985
"1987-09","W96-3",72,3504,50143
"1987-09","W96-3",999,102,847
"1987-09","W96-4",3,50221,242455
"1987-09","W96-5",81,8700,21380
"1987-09","W96-5",71,1784,31717
"1987-09","W96-5",72,1411,20121
"1987-09","W96-7",2,153951,718651
"1987-09","W96-7",75,104,1039
"1987-10","W96-1",61,1404,4468
"1987-10","W96-1",85,192,1236
"1987-10","W96-3",84,2161,6028
"1987-10","W96-3",75,237,6601
"1987-10","W96-3",999,268,2934
"1987-10","W96-4",75,340,9141
"1987-10","W96-5",999,149,1892
"1987-10","W96-6",1,32367,90012
"1987-10","W96-6",71,1127,18288
"1987-10","W96-7",71,140,2769
"1987-10","W96-8",70,1054,4673
"1987-10","W96-9",70,2115,9138
"1987-11","W96-1",998,195,396
"1987-11","W96-2",72,106,1430
"1987-11","W96-3",72,2549,25629
"1987-11","W96-4",2,13382,36728
"1987-11","W96-4",81,2223,4940
"1987-11","W96-5",61,521,2207
"1987-11","W96-5",999,357,4636
"1987-11","W96-8",3,3792,10202
"1987-12","W96-3",70,1138,4660
"1987-12","W96-4",3,18092,82972
"1987-12","W96-4",999,226,542
"1987-12","W96-8",1,19182,100410
"1987-12","W96-8",3,20873,113624
"1988-01","W96-1",3,1330,5346
"1988-01","W96-1",72,505,8543
"1988-01","W96-1",85,53,264
"1988-01","W96-3",999,106,401
"1988-01","W96-4",73,2887,15773
"1988-01","W96-4",999,212,903
"1988-01","W96-5",70,890,6794
"1988-01","W96-6",2,29075,146346
"1988-01","W96-6",70,264,2499
"1988-01","W96-7",3,192877,1186511
"1988-01","W96-7",61,21334,131715
"1988-01","W96-7",75,134,1008
"1988-01","W96-7",72,947,6619
"1988-01","W96-7",85,44864,341420
"1988-01","W96-8",70,2355,18226
"1988-02","W96-3",83,537,786
"1988-02","W96-5",85,38985,310221
"1988-02","W96-6",71,1074,16350
"1988-02","W96-6",84,5598,28404
"1988-02","W96-8",73,2173,11480
"1988-03","W96-1",1,2573,9048
"1988-03","W96-1",84,607,2342
"1988-03","W96-3",75,187,7197
"1988-03","W96-4",60,4165,24797
"1988-03","W96-4",999,395,1792
"1988-03","W96-6",75,344,8849
"1988-03","W96-9",70,313,1082
"1988-04","W96-1",999,346,2333
"1988-04","W96-2",81,911,2190
"1988-04","W96-3",70,2526,9184
"1988-04","W96-5",72,1543,17057
"1988-04","W96-6",71,1027,15862
"1988-04","W96-6",61,3719,22032
"1988-04","W96-7",81,3036,7088
"1988-04","W96-7",60,49815,306313
"1988-04","W96-8",2,16588,78351
"1988-04","W96-8",999,656,2580
"1988-05","W96-2",81,1901,3327
"1988-05","W96-3",2,42540,133575
"1988-05","W96-3",61,1939,10255
"1988-05","W96-5",3,40068,119926
"1988-05","W96-5",85,4211,35529
"1988-05","W96-7",75,143,1743
"1988-05","W96-8",73,875,3877
"1988-05","W96-9",70,6029,17119
"1988-05","W96-9",81,6891,19941
"1988-06","W96-1",71,308,6306
"1988-06","W96-5",85,7693,79749
"1988-06","W96-7",3,119957,563672
"1988-06","W96-8",83,229,410
"1988-06","W96-9",81,7449,20719
"1988-07","W96-1",1,6663,31550
"1988-07","W96-2",999,7324,67429
"1988-07","W96-3",998,238,1122
"1988-07","W96-4",81,8524,28827
"1988-07","W96-4",85,6702,71779
"1988-07","W96-6",73,5077,58821
"1988-07","W96-6",72,2390,24191
"1988-07","W96-6",85,5427,60597
"1988-07","W96-8",73,1736,13504
"1988-07","W96-8",85,18192,169469
"1988-08","W96-1",61,3142,21733
"1988-08","W96-1",72,950,14111
"1988-08","W96-4",83,6100,6958
"1988-08","W96-4",60,34382,245850
"1988-08","W96-6",2,59072,289572
"1988-08","W96-8",70,17024,78603
"1988-09","W96-1",85,437,4924
"1988-09","W96-4",1,37998,98695
"1988-09","W96-4",3,47633,217186
"1988-09","W96-4",70,4766,27281
"1988-09","W96-4",73,2177,16502
"1988-09","W96-5",2,99501,451619
"1988-09","W96-5",61,8579,73916
"1988-09","W96-7",2,168980,786590
"1988-09","W96-8",1,31330,113007
"1988-09","W96-9",3,36289,107960
"1988-10","W96-1",998,221,1093
"1988-10","W96-2",70,2371,10298
"1988-10","W96-2",85,2695,33962
"1988-10","W96-3",70,2751,14174
"1988-10","W96-3",72,2327,33131
"1988-10","W96-3",998,404,1052
"1988-10","W96-6",3,31619,91177
"1988-11","W96-5",73,540,1947
"1988-11","W96-5",999,106,786
"1988-11","W96-6",85,214,2056
"1988-11","W96-9",81,5522,15246
"1988-12","W96-1",72,347,6331
"1988-12","W96-5",3,43617,199904
"1988-12","W96-6",70,230,1162
"1988-12","W96-7",71,38,459
"1988-12","W96-8",73,1226,4641
"1988-12","W96-8",84,2120,14105
"1988-12","W96-8",998,130,166
"1988-12","W96-9",70,305,1149
"1989-01","W96-1",70,20,40
"1989-01","W96-1",73,48,73
"1989-01","W96-2",84,1291,8058
"1989-01","W96-2",61,651,7326
"1989-01","W96-4",71,2189,38108
"1989-01","W96-6",2,33379,176704
"1989-01","W96-6",3,30611,156700
"1989-01","W96-7",85,47769,429341
"1989-01","W96-8",999,930,5725
"1989-02","W96-3",3,14294,55019
"1989-02","W96-3",83,543,1476
"1989-02","W96-3",60,4478,25385
"1989-02","W96-4",72,2200,18445
"1989-02","W96-6",998,1181,1833
"1989-02","W96-7",70,13893,102274
"1989-02","W96-7",83,2379,6205
"1989-02","W96-8",73,2936,13856
"1989-02","W96-8",60,40473,240177
"1989-03","W96-3",85,127,920
"1989-03","W96-3",999,37,219
"1989-03","W96-4",73,3165,17338
"1989-03","W96-7",3,266041,1950984
"1989-04","W96-1",2,4423,18090
"1989-04","W96-1",84,874,2455
"1989-04","W96-1",60,801,4753
"1989-04","W96-2",84,1392,8044
"1989-04","W96-6",3,21077,75360
"1989-04","W96-6",84,6529,24834
"1989-04","W96-7",1,76428,235844
"1989-04","W96-7",61,6246,37388
"1989-05","W96-4",999,1391,2720
"1989-05","W96-5",61,5346,27930
"1989-05","W96-8",1,21583,62551
"1989-05","W96-8",70,4275,12998
"1989-05","W96-8",999,673,2460
"1989-06","W96-1",1,7544,30346
"1989-06","W96-2",70,31832,188042
"1989-06","W96-2",61,5689,44903
"1989-06","W96-3",999,312,1591
"1989-06","W96-4",72,1645,26439
"1989-06","W96-5",84,4183,18665
"1989-06","W96-6",998,138,211
"1989-06","W96-7",999,4389,13945
"1989-06","W96-8",2,28006,96232
"1989-07","W96-1",1,6898,37558
"1989-07","W96-2",2,128938,973093
"1989-07","W96-3",72,3357,46262
"1989-07","W96-4",72,3612,39508
"1989-07","W96-6",2,54010,270665
"1989-07","W96-6",81,4436,13730
"1989-07","W96-6",83,11912,17750
"1989-07","W96-6",61,15251,120899
"1989-08","W96-1",60,11520,73684
"1989-08","W96-2",2,120157,976452
"1989-08","W96-3",60,20952,118027
"1989-08","W96-3",61,4918,40157
"1989-08","W96-3",75,240,7869
"1989-08","W96-3",85,836,9427
"1989-08","W96-5",1,121944,493764
"1989-08","W96-6",70,20879,81884
"1989-08","W96-7",70,81216,361743
"1989-08","W96-7",84,4341,34369
"1989-09","W96-1",1,9549,31933
"1989-09","W96-2",85,15093,210611
"1989-09","W96-3",72,2791,39055
"1989-09","W96-4",72,1895,30137
"1989-09","W96-4",85,2447,25073
"1989-09","W96-5",999,1529,6631
"1989-09","W96-6",70,5446,29884
"1989-09","W96-6",83,11539,13981
"1989-09","W96-7",71,45,1291
"1989-09","W96-8",84,4124,23070
"1989-09","W96-8",60,16801,114331
"1989-09","W96-9",3,33640,99184
"1989-10","W96-1",73,146,528
"1989-10","W96-3",73,389,4725
"1989-10","W96-4",3,28210,106663
"1989-10","W96-4",61,1669,10222
"1989-10","W96-4",999,274,397
"1989-10","W96-8",3,13980,56167
"1989-11","W96-1",71,215,5492
"1989-11","W96-3",84,1393,4793
"1989-11","W96-3",75,165,7371
"1989-11","W96-4",2,17318,43375
"1989-11","W96-4",71,2223,45116
"1989-11","W96-5",999,693,8666
"1989-11","W96-6",70,246,1141
"1989-11","W96-8",70,396,1349
"1989-11","W96-9",60,64,186
"1989-12","W96-2",60,3516,16861
"1989-12","W96-2",61,2074,10608
"1989-12","W96-4",81,2336,6800
"1989-12","W96-4",73,1631,6718
"1989-12","W96-4",75,104,3441
"1989-12","W96-5",83,1089,4273
"1989-12","W96-7",83,1304,3186
"1989-12","W96-8",2,18705,84222
"1990-01","W96-1",70,34,75
"1990-01","W96-1",84,447,1442
"1990-01","W96-2",61,772,7431
"1990-01","W96-4",83,1056,3664
"1990-01","W96-5",3,58484,358807
"1990-01","W96-6",2,31953,176431
"1990-01","W96-8",998,229,868
"1990-01","W96-9",60,25,66
"1990-02","W96-1",84,498,1796
"1990-02","W96-1",85,15,56
"1990-02","W96-4",75,184,2769
"1990-02","W96-6",2,38377,201373
"1990-03","W96-1",1,2886,10378
"1990-03","W96-1",2,2393,14188
"1990-03","W96-2",61,796,5872
"1990-03","W96-2",998,115,181
"1990-03","W96-3",72,2904,34279
"1990-03","W96-5",1,83783,351345
"1990-03","W96-5",73,45693,306471
"1990-03","W96-6",73,4152,27384
"1990-04","W96-1",1,6323,20242
"1990-04","W96-1",72,778,12070
"1990-04","W96-3",83,371,773
"1990-04","W96-3",75,160,7459
"1990-04","W96-4",2,27091,80581
"1990-04","W96-4",3,25763,99588
"1990-04","W96-8",84,2684,18030
"1990-05","W96-1",72,761,13402
"1990-05","W96-2",73,543,2921
"1990-05","W96-4",998,132,462
"1990-05","W96-6",71,1125,17925
"1990-05","W96-7",1,108503,311695
"1990-05","W96-8",81,2638,4138
"1990-06","W96-1",3,15794,64650
"1990-06","W96-3",70,12590,37051
"1990-06","W96-3",61,2391,14615
"1990-06","W96-3",75,406,15587
"1990-06","W96-4",70,15221,45459
"1990-06","W96-5",73,13333,83168
"1990-06","W96-6",2,51644,207006
"1990-06","W96-8",61,1050,5690
"1990-07","W96-2",61,22168,199398
"1990-07","W96-3",61,4148,33082
"1990-07","W96-4",83,5670,7725
"1990-07","W96-4",999,3566,29298
"1990-07","W96-7",70,83199,393409
"1990-07","W96-7",60,121680,894128
"1990-07","W96-8",81,3095,6147
"1990-08","W96-2",2,119882,930227
"1990-08","W96-6",73,4524,52345
"1990-08","W96-7",998,2512,7856
"1990-09","W96-2",3,42334,279179
"1990-09","W96-2",60,16887,146303
"1990-09","W96-3",71,1144,27632
"1990-09","W96-3",83,795,850
"1990-09","W96-3",998,134,467
"1990-09","W96-3",999,2399,11960
"1990-09","W96-4",3,54645,229267
"1990-09","W96-4",83,5403,6441
"1990-09","W96-5",85,11800,118957
"1990-09","W96-5",999,2279,17353
"1990-09","W96-6",81,3428,13455
"1990-09","W96-7",72,675,5952
"1990-09","W96-7",998,1813,5923
"1990-09","W96-8",70,3751,17541
"1990-09","W96-9",1,174875,426171
"1990-09","W96-9",70,9541,22622
"1990-10","W96-2",70,1614,8382
"1990-10","W96-3",1,37155,124596
"1990-10","W96-3",3,32157,91242
"1990-10","W96-4",70,1441,8464
"1990-10","W96-6",84,7185,23236
"1990-10","W96-6",60,11468,53743
"1990-11","W96-1",72,279,3835
"1990-11","W96-1",85,104,994
"1990-11","W96-2",999,790,13052
"1990-11","W96-3",70,1468,4581
"1990-11","W96-4",70,338,655
"1990-11","W96-5",73,2479,7546
"1990-11","W96-6",1,28401,66665
"1990-11","W96-6",73,681,3729
"1990-11","W96-6",75,180,4751
"1990-11","W96-7",2,52419,147559
"1990-11","W96-7",73,1320,4244
"1990-11","W96-8",1,10678,24961
"1990-12","W96-1",81,62,574
"1990-12","W96-3",83,718,769
"1990-12","W96-3",61,1503,7554
"1990-12","W96-5",73,15970,83207
"1990-12","W96-6",72,1229,9728
"1991-01","W96-1",61,88,237
"1991-01","W96-2",1,34523,210207
"1991-01","W96-4",84,4910,13799
"1991-01","W96-4",998,334,854
"1991-01","W96-5",70,1202,12761
"1991-01","W96-5",72,1515,12174
"1991-01","W96-6",72,1276,18602
"1991-01","W96-9",81,7672,19555
"1991-02","W96-1",3,1279,4180
"1991-02","W96-3",1,20619,84782
"1991-02","W96-4",2,22890,92470
"1991-02","W96-4",81,3718,14803
"1991-02","W96-4",73,4042,19284
"1991-02","W96-4",999,726,5448
"1991-02","W96-8",3,45889,275284
"1991-02","W96-8",61,4888,26510
"1991-03","W96-2",61,3061,17169
"1991-03","W96-3",1,28252,105149
"1991-03","W96-3",70,1615,5287
"1991-03","W96-3",85,201,1487
"1991-03","W96-6",61,7504,42937
"1991-03","W96-7",60,131332,825462
"1991-03","W96-8",81,605,800
"1991-03","W96-8",84,5123,30190
"1991-03","W96-8",61,3608,23008
"1991-03","W96-8",72,20,60
"1991-04","W96-2",84,2031,6645
"1991-04","W96-2",60,1619,10587
"1991-04","W96-3",1,35566,120878
"1991-04","W96-3",81,2431,5686
"1991-04","W96-3",84,2669,11938
"1991-04","W96-6",81,2862,8969
"1991-04","W96-6",75,225,5318
"1991-04","W96-8",61,864,6071
"1991-05","W96-1",2,7910,33023
"1991-05","W96-4",1,40939,93569
"1991-05","W96-4",998,433,1117
"1991-05","W96-5",1,83315,254515
"1991-05","W96-5",84,2697,12753
"1991-05","W96-6",3,28061,106731
"1991-05","W96-7",73,2584,9540
"1991-05","W96-9",60,73,309
"1991-06","W96-3",81,4713,11867
"1991-06","W96-5",60,26211,150683
"1991-06","W96-6",70,6641,25291
"1991-06","W96-6",73,3560,17579
"1991-06","W96-7",71,40,926
"1991-06","W96-7",999,2843,12440
"1991-06","W96-8",84,4792,22873
"1991-07","W96-3",81,4196,19601
"1991-07","W96-4",75,413,10513
"1991-07","W96-4",998,279,616
"1991-07","W96-4",999,5421,35266
"1991-07","W96-6",70,14902,61296
"1991-07","W96-8",2,38765,167954
"1991-07","W96-8",3,41995,199890
"1991-08","W96-1",70,32092,145494
"1991-08","W96-1",72,397,6324
"1991-08","W96-4",1,52794,145667
"1991-08","W96-4",3,80112,427646
"1991-08","W96-4",61,17228,134771
"1991-08","W96-5",70,53887,184170
"1991-08","W96-5",83,8179,18192
"1991-08","W96-7",70,87232,399318
"1991-08","W96-7",998,1476,5003
"1991-09","W96-2",998,686,1520
"1991-09","W96-5",3,71830,304527
"1991-09","W96-5",999,1015,7396
"1991-09","W96-6",71,926,16965
"1991-09","W96-7",2,207918,956601
"1991-09","W96-8",60,18668,125095
"1991-10","W96-4",1,40446,87446
"1991-10","W96-4",70,1045,4001
"1991-10","W96-7",3,107741,411515
"1991-10","W96-7",999,1103,5359
"1991-10","W96-8",3,21690,74137
"1991-11","W96-1",71,325,8360
"1991-11","W96-1",84,439,1101
"1991-11","W96-1",998,64,147
"1991-11","W96-2",2,11751,26012
"1991-11","W96-3",2,23865,63011
"1991-11","W96-3",83,240,312
"1991-11","W96-3",998,749,2150
"1991-11","W96-3",999,16,74
"1991-11","W96-4",3,15190,52686
"1991-11","W96-8",2,8177,15387
"1991-12","W96-3",3,13646,50123
"1991-12","W96-3",998,466,2949
"1991-12","W96-7",73,2375,11153
"1991-12","W96-8",60,15791,87977
"1992-01","W96-2",83,136,800
"1992-01","W96-3",83,611,713
"1992-01","W96-5",1,87482,445616
"1992-01","W96-5",3,64526,369505
"1992-01","W96-5",81,6261,25177
"1992-01","W96-5",84,4419,23934
"1992-01","W96-7",61,23821,157465
"1992-01","W96-7",72,804,7928
"1992-01","W96-7",999,1216,6965
"1992-01","W96-8",84,3888,25924
"1992-02","W96-1",60,223,990
"1992-02","W96-1",998,22,45
"1992-02","W96-2",2,43022,215517
"1992-02","W96-2",3,20516,100969
"1992-02","W96-3",71,952,22465
"1992-02","W96-4",70,47,77
"1992-02","W96-6",71,692,14578
"1992-03","W96-2",1,29306,182776
"1992-03","W96-2",83,239,1107
"1992-03","W96-2",84,1010,6335
"1992-03","W96-3",85,103,909
"1992-03","W96-5",81,7396,24943
"1992-03","W96-6",61,5439,34975
"1992-03","W96-7",2,151097,1045937
"1992-03","W96-7",60,93238,697161
"1992-03","W96-8",73,2222,14660
"1992-04","W96-1",1,5788,18317
"1992-04","W96-1",2,4397,21103
"1992-04","W96-2",71,538,12733
"1992-04","W96-2",83,153,927
"1992-04","W96-5",3,38928,144197
"1992-04","W96-6",60,8655,41724
"1992-04","W96-6",998,237,632
"1992-04","W96-7",1,112566,403618
"1992-04","W96-7",2,123447,507835
"1992-04","W96-8",1,25474,108277
"1992-04","W96-9",1,145773,355363
"1992-05","W96-4",73,3752,15267
"1992-05","W96-6",70,5970,24519
"1992-05","W96-6",84,6142,16213
"1992-05","W96-7",998,1131,4079
"1992-05","W96-8",85,7556,35655
"1992-06","W96-1",1,9682,33634
"1992-06","W96-1",61,2964,14222
"1992-06","W96-1",72,544,10423
"1992-06","W96-4",1,43580,109550
"1992-06","W96-4",3,55665,226602
"1992-06","W96-4",75,435,10649
"1992-06","W96-4",72,2039,25958
"1992-06","W96-5",84,4929,22549
"1992-06","W96-6",71,809,16342
"1992-06","W96-7",81,6605,16138
"1992-06","W96-7",71,81,1152
"1992-07","W96-3",70,20503,46402
"1992-07","W96-3",998,333,4808
"1992-07","W96-4",71,2182,48330
"1992-07","W96-4",61,15701,116014
"1992-07","W96-5",61,26804,214407
"1992-07","W96-5",998,2622,9955
"1992-07","W96-6",3,45947,236628
"1992-07","W96-8",1,33571,136387
"1992-07","W96-8",2,39334,175615
"1992-07","W96-8",61,3572,23316
"1992-07","W96-8",999,203,1436
"1992-07","W96-9",60,45,238
"1992-08","W96-1",61,4817,33214
"1992-08","W96-2",70,100403,1001167
"1992-08","W96-3",61,4709,35513
"1992-08","W96-4",1,51693,158535
"1992-08","W96-4",61,18180,131907
"1992-08","W96-5",998,3411,14244
"1992-08","W96-6",75,262,7468
"1992-08","W96-7",81,10378,27124
"1992-08","W96-8",3,45267,221418
"1992-08","W96-9",81,13960,31745
"1992-09","W96-1",2,9441,42403
"1992-09","W96-2",71,744,12753
"1992-09","W96-3",2,63312,199547
"1992-09","W96-3",84,2904,8344
"1992-09","W96-4",75,451,11005
"1992-09","W96-5",83,5375,12036
"1992-09","W96-5",60,33423,227843
"1992-09","W96-7",1,172158,764879
"1992-10","W96-2",3,11548,49524
"1992-10","W96-2",70,1319,9050
"1992-10","W96-3",61,1802,9112
"1992-10","W96-3",85,304,2097
"1992-10","W96-4",85,1480,12002
"1992-10","W96-6",3,25715,84250
"1992-10","W96-6",83,3026,3883
"1992-10","W96-7",2,118478,390431
"1992-10","W96-8",84,3131,15114
"1992-11","W96-2",72,797,3246
"1992-11","W96-3",61,767,4506
"1992-11","W96-5",61,879,3626
"1992-11","W96-5",998,591,1395
"1992-11","W96-6",81,794,2060
"1992-11","W96-6",61,2895,10770
"1992-11","W96-7",83,615,1591
"1992-11","W96-7",85,4107,19373
"1992-11","W96-8",81,19,37
"1992-11","W96-9",70,344,1018
"1992-12","W96-1",3,1684,6017
"1992-12","W96-2",81,729,2336
"1992-12","W96-2",72,650,3924
"1992-12","W96-3",2,19740,60051
"1992-12","W96-4",999,82,369
"1992-12","W96-5",70,4618,30260
"1992-12","W96-6",83,1855,5966
"1992-12","W96-6",72,1493,12533
"1992-12","W96-6",998,202,804
"1992-12","W96-7",1,109810,563123
"1992-12","W96-7",61,24571,135162
"1992-12","W96-8",61,2451,13801
"1993-01","W96-1",60,182,764
"1993-01","W96-2",61,1516,13034
"1993-01","W96-4",70,51,159
"1993-01","W96-4",60,3200,19539
"1993-01","W96-5",83,3054,15136
"1993-01","W96-5",75,100,1392
"1993-01","W96-6",1,28159,115911
"1993-01","W96-6",81,2898,15041
"1993-01","W96-6",71,650,17664
"1993-01","W96-7",83,2448,8998
"1993-01","W96-8",73,3378,16527
"1993-02","W96-2",1,41059,253278
"1993-02","W96-2",2,38906,213824
"1993-02","W96-4",84,4680,15643
"1993-02","W96-4",61,2871,14312
"1993-02","W96-5",70,3272,23755
"1993-02","W96-5",81,7131,27928
"1993-02","W96-5",85,70431,502831
"1993-03","W96-1",72,563,10413
"1993-03","W96-2",2,22508,113466
"1993-03","W96-2",83,259,1261
"1993-03","W96-3",999,583,3983
